Datum von;Datum bis;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
2018-05-11;2018-05-12;110691,50;55268,50;10378,25;62725,00;163235,75;4632,25;171230,75;336724,75;121699,50;65786,00;34697,75;28438,50
2018-05-12;2018-05-13;110154,50;54156,50;41443,75;105730,00;202809,25;4480,25;156595,50;312278,25;75458,25;52704,00;17607,75;28645,75
2018-05-13;2018-05-14;108192,75;53154,00;69644,00;265192,25;177558,50;4278,00;155615,50;230947,00;37897,25;46421,00;14933,25;28049,00
2018-05-14;2018-05-15;107903,25;55570,50;41852,75;304878,00;178179,75;4348,50;155820,50;331548,75;118292,00;71886,50;32204,25;29108,75
2018-05-15;2018-05-16;105759,00;57667,25;18218,75;184107,00;173235,75;4367,50;156368,25;348590,75;219014,75;76113,50;34697,00;28532,50
2018-05-16;2018-05-17;103416,50;58577,50;71633,00;169187,00;117913,75;4473,00;156441,00;360309,00;196895,00;81947,75;27160,75;28297,75
2018-05-17;2018-05-18;110575,25;57231,50;90555,25;316149,00;150093,75;4450,00;154813,50;348528,25;99141,00;71468,50;18841,75;28523,50
2018-05-18;2018-05-19;112014,25;58169,50;33292,75;107090,00;172559,50;4708,50;157434,00;369661,75;135304,25;77848,50;42550,00;29525,25
2018-05-19;2018-05-20;111944,00;57855,25;2400,50;48416,00;185187,50;4655,00;155445,50;333578,75;76877,50;65166,75;19133,50;28249,75
2018-05-20;2018-05-21;110214,75;54450,25;32671,25;217787,75;200004,75;4536,00;150459,75;196875,75;43021,25;51610,50;24139,75;26977,25
2018-05-21;2018-05-22;108412,50;50099,75;72237,00;322284,25;239371,00;4440,25;136465,75;179446,75;42295,75;49461,75;17116,00;26478,25
2018-05-22;2018-05-23;106538,00;51798,75;37921,00;142289,00;204837,75;4623,25;155101,75;363337,50;199212,00;78318,00;34621,50;27927,50
2018-05-23;2018-05-24;106971,50;55035,25;33496,50;204139,50;182998,75;4509,50;154474,25;382084,00;189125,75;78698,25;26909,50;28293,25
2018-05-24;2018-05-25;108774,75;56693,50;60205,00;289462,75;145901,25;4529,50;154045,50;370202,25;152477,25;79648,75;32579,75;28690,00
2018-05-25;2018-05-26;109070,75;57144,50;79511,75;189901,25;199527,50;4452,50;147019,50;389833,75;139847,50;70938,00;31164,50;28739,50
2018-05-26;2018-05-27;108639,50;58001,00;34490,25;97121,75;227438,50;4374,75;137317,50;354703,00;85372,25;54768,50;19928,75;24807,00
2018-05-27;2018-05-28;107933,00;55536,00;47528,25;122142,00;190192,50;4281,25;148020,25;352984,75;47214,00;52348,50;11157,75;28774,50
2018-05-28;2018-05-29;104838,25;57169,75;32791,75;140483,00;225637,50;4344,25;148397,25;394047,75;175629,50;77702,75;31599,25;29360,25
2018-05-29;2018-05-30;102769,50;56446,00;62766,75;225493,25;201697,50;4457,00;152375,00;388174,50;176231,75;77458,75;24927,50;28743,25
2018-05-30;2018-05-31;101979,25;57773,75;29558,00;85051,25;208338,00;4534,25;155752,75;382456,00;206076,25;88934,50;36544,50;24870,50
2018-05-31;2018-06-01;103026,25;55938,00;27808,25;86799,25;206267,25;4559,75;155694,75;366259,00;146773,50;59271,25;10989,25;24782,00
2018-06-01;2018-06-02;105634,25;57171,25;13583,25;121293,75;163687,50;4002,75;155167,25;367358,50;195713,25;67022,50;21526,25;23898,50
2018-06-02;2018-06-03;105050,50;55786,00;9448,00;97646,25;152733,75;4009,75;156214,50;344885,75;123266,25;63363,25;16202,75;25285,25
2018-06-03;2018-06-04;100252,50;55391,75;8163,00;38920,25;189435,75;3940,25;156163,50;343841,00;86621,25;58581,25;9427,25;24591,00
2018-06-04;2018-06-05;103485,50;54812,25;23067,00;86692,75;208777,00;3908,75;155605,75;384569,25;190731,00;34577,25;26039,50;23273,50
2018-06-05;2018-06-06;106510,00;54264,00;11409,00;85631,00;197095,25;3900,00;156057,00;362136,00;223888,75;47388,25;27255,00;27829,25
2018-06-06;2018-06-07;100515,25;53827,50;20177,25;188157,00;232623,50;3919,00;154430,75;360809,75;232462,25;97996,00;16375,00;28018,25
2018-06-07;2018-06-08;100445,75;55329,00;17497,75;128225,75;201237,25;3923,50;155692,25;400026,75;253212,00;111888,25;25206,50;28821,25
2018-06-08;2018-06-09;107558,75;56332,25;6136,25;72696,75;195109,50;3913,50;155823,75;402221,75;269170,00;120497,00;22487,75;22409,00
2018-06-09;2018-06-10;106536,50;56268,75;13525,50;75864,75;189703,75;3898,50;155859,00;382703,50;150706,25;76534,50;16286,50;23533,25
2018-06-10;2018-06-11;107275,50;55183,00;24306,25;79800,75;174511,75;3867,00;155167,00;353593,25;99843,50;65026,00;11717,25;23160,00
2018-06-11;2018-06-12;106189,50;56659,75;46750,50;129769,75;169021,75;3836,25;155181,50;374804,50;212677,00;121293,25;29416,25;25360,75
2018-06-12;2018-06-13;107460,00;57570,00;65603,00;153401,00;121266,25;3885,25;155570,00;399445,00;237462,50;120594,50;17576,25;25888,75
2018-06-13;2018-06-14;107613,50;55794,50;54620,00;168902,25;88829,00;3917,50;158467,50;417017,50;231358,25;122488,00;24260,25;24191,50
2018-06-14;2018-06-15;108330,00;57550,50;76179,75;131656,00;187829,50;3922,00;193040,50;413861,50;164540,75;100358,25;14399,25;24417,25
2018-06-15;2018-06-16;108834,50;63137,75;9520,00;32176,75;183205,00;3924,50;220387,50;415564,75;204281,50;109081,75;21943,25;24167,00
2018-06-16;2018-06-17;108403,75;62125,50;9311,25;59904,50;193544,00;3938,50;221176,75;384827,50;84924,00;65672,25;18293,00;20897,75
2018-06-17;2018-06-18;108510,50;58764,75;44293,00;168303,50;170763,25;3966,75;218288,25;284900,00;46305,00;30219,25;8851,50;17402,25
2018-06-18;2018-06-19;108790,75;58579,00;48246,50;140938,50;166398,25;3983,75;219658,25;391893,25;130274,25;35190,25;16907,50;20932,25
2018-06-19;2018-06-20;104884,00;57083,75;47571,50;170406,50;151570,00;3983,25;220264,75;399490,25;168245,00;98572,25;30752,00;20890,50
2018-06-20;2018-06-21;100056,25;57858,25;75787,50;115644,75;215129,25;3966,00;219200,00;409215,25;162006,50;97726,75;33961,50;21581,75
2018-06-21;2018-06-22;103427,75;54673,25;66939,50;423728,50;181051,50;3959,25;210654,25;335895,25;107278,75;87966,50;18404,00;19363,50
2018-06-22;2018-06-23;109728,25;58263,00;106934,75;474081,50;160950,00;4038,50;211126,00;265165,00;34923,75;83857,75;27012,50;19071,00
2018-06-23;2018-06-24;110632,25;55751,25;94432,00;395888,00;148412,50;4052,25;209813,25;227264,50;32689,75;61509,25;28319,75;18268,00
2018-06-24;2018-06-25;109668,50;50247,75;67619,25;166621,25;129418,25;3978,00;213849,00;297393,25;29117,50;65473,50;13686,75;18831,25
2018-06-25;2018-06-26;108134,00;51855,75;66310,50;131502,75;158806,25;3937,25;217228,50;347704,00;152796,50;110276,50;22927,25;20772,50
2018-06-26;2018-06-27;108872,00;56189,25;26020,25;69551,00;171637,25;3916,25;220749,50;388625,50;207388,75;126356,50;22600,75;20765,50
2018-06-27;2018-06-28;108104,50;52344,00;3072,25;130442,75;216262,50;3926,00;219103,00;405757,25;200509,25;92726,50;16263,00;21606,75
2018-06-28;2018-06-29;108005,50;52027,00;9067,25;198739,75;161518,75;3936,00;220256,75;420611,00;165923,00;103550,75;26111,50;19433,25
2018-06-29;2018-06-30;107708,25;51180,75;32102,25;163896,50;212039,25;3904,50;219118,00;407357,00;151356,50;78587,50;19078,50;19126,25
2018-06-30;2018-07-01;107981,00;47180,00;26542,50;213921,25;244754,50;3873,75;219243,50;344513,75;64462,50;57787,50;20868,00;19045,25
2018-07-01;2018-07-02;108174,50;43607,75;32280,75;255799,00;255425,50;3674,00;208318,50;277161,25;42346,25;58018,50;14600,00;18615,50
2018-07-02;2018-07-03;107914,25;46853,00;14000,00;140097,00;257689,00;3663,00;219220,00;372254,00;199288,50;95075,50;24464,25;20908,75
2018-07-03;2018-07-04;107794,50;51060,75;18906,50;70655,50;241389,75;3667,50;219358,50;387864,25;249111,75;117211,00;22312,75;24831,50
2018-07-04;2018-07-05;107346,25;55777,00;6720,00;35834,25;200332,25;3658,00;218391,00;386902,25;271148,75;125487,75;29810,75;24985,50
2018-07-05;2018-07-06;107869,25;51193,50;26423,00;107430,00;169760,25;3706,75;218564,00;378321,75;285326,75;125453,25;17141,25;19583,25
2018-07-06;2018-07-07;109379,25;53555,00;58487,75;227836,00;156512,00;3782,25;211219,75;395328,50;148474,00;37138,50;14456,75;16172,25
2018-07-07;2018-07-08;110261,75;51378,25;55277,50;240391,50;236100,25;3761,25;215470,25;346819,75;29850,00;37228,25;19165,50;22632,25
2018-07-08;2018-07-09;108975,25;51292,75;21155,75;145947,00;228021,75;3745,75;217067,25;358329,50;57957,00;64694,75;14941,25;22879,75
2018-07-09;2018-07-10;103196,00;49276,00;75749,25;212364,75;192349,25;3762,00;217602,50;357253,75;171702,50;95207,25;15271,75;25529,50
2018-07-10;2018-07-11;109207,50;50314,50;44899,00;133389,50;123843,75;3733,50;219294,50;379275,25;238733,00;126572,25;17715,75;24702,00
2018-07-11;2018-07-12;108450,00;49852,50;34604,25;87583,50;131810,75;3773,00;219645,00;404025,75;246519,00;145482,00;18205,00;24635,75
2018-07-12;2018-07-13;108006,25;48833,50;26541,50;128973,25;163327,25;3727,00;219156,25;399971,25;236164,25;142901,25;16565,25;24442,25
2018-07-13;2018-07-14;102338,00;46684,00;20760,75;119209,75;218135,00;3723,75;210555,75;392057,75;220430,25;140888,50;13133,25;24478,00
2018-07-14;2018-07-15;102668,00;44450,25;10269,50;79721,25;208149,25;3681,75;186157,50;394753,00;173286,50;94586,25;7877,50;21666,75
2018-07-15;2018-07-16;102310,25;42049,25;4089,75;56332,00;207458,00;3684,00;186592,25;380992,25;139277,25;77072,25;8415,50;14487,25
2018-07-16;2018-07-17;101148,75;42340,25;5151,25;46340,00;209685,00;3703,50;186857,00;397458,50;250165,00;134542,50;14060,00;23119,50
2018-07-17;2018-07-18;99908,00;43081,75;16780,00;102069,75;205622,75;3697,25;184583,50;403460,00;243349,00;132382,50;7349,25;16196,50
2018-07-18;2018-07-19;100127,50;39853,00;19325,00;204970,75;215612,50;3669,00;185282,75;400442,75;213194,75;129956,75;9609,75;26610,50
2018-07-19;2018-07-20;100829,00;41994,50;12042,00;115164,75;223635,00;3685,25;187074,00;394068,75;226522,75;127317,25;9483,75;25094,50
2018-07-20;2018-07-21;100973,25;42956,50;6016,25;68769,00;211037,00;3669,25;186184,50;397966,50;206337,00;128696,00;13045,75;26508,00
2018-07-21;2018-07-22;100086,75;44449,50;10200,75;75295,00;125103,00;3707,00;179550,75;387256,75;185238,75;112612,75;11952,50;27998,00
2018-07-22;2018-07-23;99756,75;44183,75;5123,00;69809,00;136164,50;3647,50;171661,00;343424,25;165903,25;69396,50;6655,00;20957,75
2018-07-23;2018-07-24;99654,25;45838,50;2898,50;41417,25;200091,75;3626,75;182954,75;367790,00;258270,25;130640,50;26998,00;29309,75
2018-07-24;2018-07-25;98070,75;47377,00;2967,00;27405,00;227121,50;3612,00;185311,75;369046,25;280004,00;156531,00;21858,00;30986,00
2018-07-25;2018-07-26;96737,50;45405,75;8029,75;65193,50;207921,50;3606,00;184890,75;377253,50;270733,50;154988,75;20744,50;34821,25
2018-07-26;2018-07-27;96285,00;45282,75;29081,75;113898,50;222217,00;3605,00;183231,75;365777,50;260686,25;150656,00;14804,50;37736,75
2018-07-27;2018-07-28;102896,00;43058,00;62731,50;175536,25;209754,50;3602,50;181274,75;366362,00;217361,50;127877,75;15752,00;35860,50
2018-07-28;2018-07-29;103654,00;40525,75;54968,25;192221,00;167971,50;3598,50;180910,75;318067,50;137276,50;61160,25;15545,75;38037,75
2018-07-29;2018-07-30;98487,50;36534,25;34758,75;103569,00;200540,25;3595,00;171564,50;307008,25;124288,50;53193,25;13740,75;37035,25
2018-07-30;2018-07-31;97324,25;39654,00;22783,25;69901,25;207326,75;3589,75;206875,75;352811,25;238797,50;63336,00;22527,75;35714,25
2018-07-31;2018-08-01;95999,50;39788,50;16878,75;123149,50;206790,25;3584,50;212341,25;370500,00;247153,25;134424,00;20438,75;29583,50
2018-08-01;2018-08-02;98404,25;41778,75;2476,50;94935,50;181816,50;3403,00;213429,75;363661,00;253552,00;71693,25;21969,75;27383,50
2018-08-02;2018-08-03;103998,25;46528,75;2320,25;77508,75;194362,00;3418,00;212142,25;367210,25;245902,50;84479,25;27674,50;27636,50
2018-08-03;2018-08-04;104980,00;48570,25;1314,75;62987,50;213279,75;3414,00;181279,00;342899,75;220178,25;84895,75;22168,00;27103,00
2018-08-04;2018-08-05;104642,25;41195,25;12308,75;95623,25;190044,75;3411,50;206295,75;344974,00;150061,50;57508,75;7589,25;34260,50
2018-08-05;2018-08-06;104183,00;37522,75;36331,50;165499,25;194358,50;3411,00;205033,75;346632,75;87467,25;86088,75;8250,75;35215,50
2018-08-06;2018-08-07;102898,50;38679,25;15404,50;65158,50;224433,75;3422,75;209301,50;368436,75;200291,50;153472,00;30973,50;36517,75
2018-08-07;2018-08-08;101532,50;42791,75;8253,00;126938,75;191146,75;3424,25;207306,25;377275,50;213911,75;148588,00;18973,75;34700,25
2018-08-08;2018-08-09;102013,00;41894,25;64568,50;237808,75;169541,25;3420,50;207277,75;376700,00;181534,00;145126,75;16017,00;34409,50
2018-08-09;2018-08-10;102531,75;39669,75;24810,75;223322,00;180581,75;3418,25;208646,00;379461,50;155410,50;130544,50;17467,00;35499,75
2018-08-10;2018-08-11;104822,25;38476,25;72711,75;373059,25;150609,50;3474,75;210279,00;340045,25;70631,50;79300,75;21514,75;36031,00
2018-08-11;2018-08-12;106277,75;36398,50;72664,25;337405,25;182275,00;3467,50;206638,25;305119,00;54188,75;53900,00;18557,25;30993,25
2018-08-12;2018-08-13;104629,25;33773,00;48874,50;88186,00;211600,50;3453,50;199733,75;304899,75;59629,00;62323,50;21235,25;30798,00
2018-08-13;2018-08-14;101481,25;38116,75;8996,75;153749,00;129615,50;3452,00;215144,25;347953,25;172831,00;124540,75;25759,00;32157,75
2018-08-14;2018-08-15;104718,00;42889,75;29564,75;268769,75;135621,00;3510,50;215700,00;346702,25;183864,50;130501,50;14018,50;31067,75
2018-08-15;2018-08-16;104907,00;38711,00;27142,75;96184,75;142103,25;3519,25;215912,50;357184,50;187621,00;124201,25;10747,75;33783,75
2018-08-16;2018-08-17;104941,75;36293,50;52617,00;96630,25;212894,50;3520,25;214348,50;347425,75;186689,50;133083,25;20712,25;36592,75
2018-08-17;2018-08-18;105770,50;36897,75;13563,00;110513,25;179475,25;3486,00;214544,00;364436,00;205601,00;145444,00;15863,00;36005,25
2018-08-18;2018-08-19;106068,75;38148,25;56960,75;98063,25;187385,25;3497,00;200546,50;337953,75;86257,75;82652,75;19216,25;34976,50
2018-08-19;2018-08-20;105873,75;35463,50;55872,50;112864,75;198946,25;3494,25;210473,50;333748,25;67094,50;31466,50;12630,50;33523,25
2018-08-20;2018-08-21;105821,75;39534,00;28180,00;155437,00;144675,75;3500,50;214961,25;362344,00;187733,00;66412,75;29754,25;37716,25
2018-08-21;2018-08-22;105265,00;41859,50;7177,75;32692,25;171581,75;3511,00;214901,50;374967,25;255289,50;177177,50;28398,25;38188,50
2018-08-22;2018-08-23;104757,75;41467,00;17939,25;77447,50;199008,00;3453,00;215865,75;359953,75;241554,75;89905,25;21398,75;35979,50
2018-08-23;2018-08-24;105099,50;43407,75;32055,75;107098,25;160326,25;3501,75;211241,75;362111,75;247347,75;78772,25;22622,25;28408,75
2018-08-24;2018-08-25;107141,75;40204,00;68819,25;255324,75;108220,00;3552,50;214114,50;354552,00;206479,00;63780,75;15746,00;36542,00
2018-08-25;2018-08-26;108335,00;41527,25;41695,75;245497,25;96416,75;3599,00;218691,25;359552,00;116806,75;78336,75;15141,00;36255,75
2018-08-26;2018-08-27;108237,75;43324,50;55729,50;157398,00;184301,00;3609,75;218716,25;343675,25;88362,50;65107,00;22524,75;37599,75
2018-08-27;2018-08-28;107234,75;38629,75;91054,75;429934,75;121038,00;3554,75;214381,75;326423,50;130605,75;92308,25;18205,25;41430,25
2018-08-28;2018-08-29;100653,25;40404,00;18250,50;82247,25;165907,25;3498,00;217657,00;369604,50;243335,00;81829,75;30010,00;39533,00
2018-08-29;2018-08-30;104357,75;37736,50;19770,00;151350,00;177245,25;3459,75;217198,50;368921,75;241036,25;84429,25;14216,25;39207,75
2018-08-30;2018-08-31;106672,50;41967,00;53530,00;279837,25;81663,25;3483,25;212155,50;372377,75;249138,00;142938,50;21534,25;39678,00
2018-08-31;2018-09-01;108097,25;44377,00;35510,25;131280,25;102990,00;3504,00;200414,25;365416,75;270420,75;176936,00;21060,50;40183,00
2018-09-01;2018-09-02;108998,00;48700,50;5674,00;88089,50;122420,00;3427,25;188839,00;338683,75;244501,75;104557,25;8591,00;37961,75
2018-09-02;2018-09-03;107966,25;48619,75;7089,00;160385,00;78141,00;3417,75;188533,25;333874,00;181334,75;68041,50;12189,25;38316,75
2018-09-03;2018-09-04;107405,50;50857,75;29914,00;136940,25;96691,00;3401,75;187738,75;338552,25;284107,00;139964,25;26567,75;40311,25
2018-09-04;2018-09-05;106706,50;48603,00;14298,75;72461,25;136606,75;3403,25;186839,50;362772,50;295327,50;145978,25;24805,75;34646,25
2018-09-05;2018-09-06;106821,50;47236,75;5586,50;65811,50;167414,75;3376,25;186016,00;369177,25;285515,50;154224,00;29540,50;41906,25
2018-09-06;2018-09-07;107378,00;45828,75;13741,00;105705,75;140725,00;3349,00;186032,00;385541,75;278839,25;159021,25;23157,75;41931,25
2018-09-07;2018-09-08;104592,00;44201,00;39632,25;162991,00;102416,00;3383,00;186152,50;368258,00;270918,75;138624,75;18801,50;40318,50
2018-09-08;2018-09-09;103763,50;41281,75;76002,25;205457,75;172190,25;3393,50;185033,75;326928,50;103046,50;64714,75;23446,00;37068,00
2018-09-09;2018-09-10;103908,25;38971,50;62608,75;88277,00;161910,00;3390,25;189049,75;348099,50;106179,50;63899,25;15938,75;36398,25
2018-09-10;2018-09-11;103487,75;39514,75;51238,50;129874,75;136236,25;3386,00;187969,25;361534,25;257450,25;106566,00;25171,75;36886,75
2018-09-11;2018-09-12;102882,50;38308,75;85983,75;332947,00;161735,75;3365,00;179897,25;340486,75;190392,25;86311,25;17762,50;39242,75
2018-09-12;2018-09-13;103603,50;39651,25;59482,00;171512,25;153095,50;3394,25;186499,50;345957,00;278698,50;106475,00;23939,75;38321,75
2018-09-13;2018-09-14;105036,00;41606,75;25532,75;34450,50;88605,75;3431,50;188589,25;358671,00;327967,50;163167,75;26204,00;39113,25
2018-09-14;2018-09-15;105093,25;41121,25;70999,75;58832,50;107783,50;3469,75;189475,00;364240,50;312010,25;138787,00;18827,25;38835,25
2018-09-15;2018-09-16;104924,25;37050,25;65820,75;181351,75;131633,50;3487,25;185853,00;321790,00;155821,25;69534,00;23561,25;35496,75
2018-09-16;2018-09-17;104130,00;34423,75;71325,25;90709,25;169801,75;3491,00;185248,75;341314,00;103432,00;59860,25;15039,75;36111,00
2018-09-17;2018-09-18;102104,75;33488,50;41463,50;84010,00;169019,75;3467,00;185356,25;366510,00;261467,25;121947,25;27968,75;39722,50
2018-09-18;2018-09-19;99865,00;37889,25;84418,50;262881,50;170265,25;3471,75;185982,50;354348,25;215150,75;75863,00;30451,25;39986,25
2018-09-19;2018-09-20;98392,25;37518,25;93451,25;239149,00;153552,00;3443,75;185057,50;359164,25;249948,25;89973,00;31718,25;40991,00
2018-09-20;2018-09-21;100607,00;37271,50;67919,75;248843,75;154879,25;3491,25;186873,25;354207,50;265274,75;93074,50;39665,50;41189,50
2018-09-21;2018-09-22;93447,25;33649,50;83623,75;626119,00;93469,50;3503,75;182702,25;289306,25;79323,50;63050,75;26110,50;41372,75
2018-09-22;2018-09-23;98618,50;34305,50;97237,75;475191,25;111127,25;3602,25;181583,75;245658,50;48529,00;55923,00;28174,00;33336,00
2018-09-23;2018-09-24;98782,25;31489,00;70757,25;282819,00;50429,25;3540,25;189433,50;345527,00;39623,50;59431,25;25945,25;32654,75
2018-09-24;2018-09-25;98587,50;40993,75;106504,25;511139,50;131063,50;3610,50;182994,25;283424,25;99787,25;60925,25;21103,75;32720,75
2018-09-25;2018-09-26;101463,50;39983,75;39620,00;145257,75;160265,00;3583,00;191311,75;361370,75;251155,75;82909,75;27830,75;35641,50
2018-09-26;2018-09-27;107374,00;38407,25;105471,50;378903,25;147656,00;3632,75;186447,25;344492,75;154919,25;81287,75;25020,75;41087,75
2018-09-27;2018-09-28;107792,75;36651,00;86897,25;227642,00;156947,50;3602,50;189020,50;387981,75;213272,25;85668,50;30863,25;39731,75
2018-09-28;2018-09-29;107727,00;33406,50;88460,50;281287,75;121814,50;3578,25;185702,25;382283,25;197831,25;93497,25;21379,25;41239,00
2018-09-29;2018-09-30;109357,50;32054,25;61312,00;138338,00;159669,00;3621,25;190015,75;381012,25;114786,00;84965,50;22173,00;40906,25
2018-09-30;2018-10-01;109363,25;31167,00;70944,25;141329,50;161752,50;3623,75;190169,25;350510,75;112928,25;74024,25;21383,25;42204,00
2018-10-01;2018-10-02;109256,00;33681,00;87658,00;234146,50;76557,25;3455,50;188031,00;374464,50;243527,75;110988,00;28581,25;42824,25
2018-10-02;2018-10-03;109260,75;39825,50;89953,50;577827,25;55054,75;3443,50;184296,25;305936,25;152228,50;81639,25;26688,75;39718,25
2018-10-03;2018-10-04;110833,50;36683,00;84901,25;549744,50;86253,25;3338,00;172425,00;196668,25;110089,50;64451,00;14455,50;38131,00
2018-10-04;2018-10-05;111625,00;40930,50;54921,25;159743,00;111887,25;3362,25;192124,75;328581,75;325771,50;128385,25;38410,00;42854,75
2018-10-05;2018-10-06;110103,75;36695,25;50394,00;175362,00;155980,25;3425,00;188679,25;310898,00;325884,75;113783,25;28490,50;43387,75
